ID;Vorname;Nachname;Angezeigter Name (kurz);Angezeigter Name;Verein;Position;Marktwert;Punkte;Notendurchschnitt
pl-k00103375;Paul-Philipp;Besong;Besong;Paul-Philipp Besong;Borussia Dortmund;FORWARD;999000000;0;0.0
pl-k00103527;Danel;Sinani;Sinani;Danel Sinani;FC St. Pauli;FORWARD;800000;45;4.3
pl-k00103695;Robert;Gumny;Gumny;Robert Gumny;FC Augsburg;DEFENDER;1000000;14;3.7
pl-k00103759;Lenny;Borges;Borges;Lenny Borges;Holstein Kiel;DEFENDER;999000000;0;0.0
pl-k00103767;Rogerio;Oliveira da Silva;Rogerio;Rogerio;VfL Wolfsburg;DEFENDER;1700000;0;0.0
pl-k00103853;Min-Jae;Kim;M.-J. Kim;Min-Jae Kim;Bayern München;DEFENDER;3500000;149;3.24
pl-k00103978;James;Sands;Sands;James Sands;FC St. Pauli;MIDFIELDER;1700000;30;3.2
pl-k00103986;Georgios;Masouras;Masouras;Georgios Masouras;VfL Bochum;FORWARD;1600000;29;4.11
pl-k00104010;Julian;Niehues;Niehues;Julian Niehues;1. FC Heidenheim;MIDFIELDER;1000000;8;4.5
pl-k00104317;Angelo;Stiller;Stiller;Angelo Stiller;VfB Stuttgart;MIDFIELDER;4500000;183;3.24
pl-k00104484;Andreas;Hanche-Olsen;Hanche-Olsen;Andreas Hanche-Olsen;1. FSV Mainz 05;DEFENDER;3200000;78;3.44
pl-k00104485;Julian;Ryerson;Ryerson;Julian Ryerson;Borussia Dortmund;DEFENDER;2800000;121;3.55
pl-k00104895;Rocco;Reitz;Reitz;Rocco Reitz;Bor. Mönchengladbach;MIDFIELDER;3000000;115;3.43
pl-k00104978;Adam;Hlozek;Hlozek;Adam Hlozek;TSG Hoffenheim;FORWARD;1800000;134;3.59
pl-k00105180;Jamie;Leweling;Leweling;Jamie Leweling;VfB Stuttgart;FORWARD;2600000;128;3.37
pl-k00105274;Lasse;Rieß;Rieß;Lasse Rieß;1. FSV Mainz 05;GOALKEEPER;500000;16;2.5
pl-k00105275;Stanley;Nsoki;Nsoki;Stanley Nsoki;TSG Hoffenheim;DEFENDER;1200000;32;4.06
pl-k00105566;Moritz;Broschinski;Broschinski;Moritz Broschinski;VfL Bochum;FORWARD;1200000;39;4.33
pl-k00105841;Karim;Adeyemi;Adeyemi;Karim Adeyemi;Borussia Dortmund;FORWARD;3000000;127;3.45
pl-k00105845;Noah;Atubolu;Atubolu;Noah Atubolu;SC Freiburg;GOALKEEPER;2600000;176;3.0
pl-k00105999;Jonas;Wind;Wind;Jonas Wind;VfL Wolfsburg;FORWARD;3800000;126;3.64
pl-k00106078;Koji;Miyoshi;Miyoshi;Koji Miyoshi;VfL Bochum;MIDFIELDER;1300000;12;4.5
pl-k00106087;Ko;Itakura;Itakura;Ko Itakura;Bor. Mönchengladbach;DEFENDER;2000000;156;3.42
pl-k00106313;Shuto;Machino;Machino;Shuto Machino;Holstein Kiel;FORWARD;1400000;140;3.67
pl-k00106358;Hiroki;Ito;H. Ito;Hiroki Ito;Bayern München;DEFENDER;3600000;25;3.38
pl-k00106370;Hyunseok;Hong;Hong;Hyunseok Hong;1. FSV Mainz 05;MIDFIELDER;2000000;54;3.56
pl-k00106697;Lasse;Rosenboom;Rosenboom;Lasse Rosenboom;Holstein Kiel;DEFENDER;800000;74;3.87
pl-k00106698;Nick;Woltemade;Woltemade;Nick Woltemade;VfB Stuttgart;FORWARD;1800000;202;2.68
pl-k00106928;Felix;Nmecha;F. Nmecha;Felix Nmecha;Borussia Dortmund;MIDFIELDER;2200000;111;3.53
pl-k00106946;Leo;Östigaard;Östigaard;Leo Östigaard;TSG Hoffenheim;DEFENDER;2200000;37;3.59
pl-k00107678;Arbnor;Aliu;Aliu;Arbnor Aliu;Holstein Kiel;DEFENDER;999000000;0;0.0
pl-k00107680;Yassir;Atty;Atty;Yassir Atty;Bor. Mönchengladbach;DEFENDER;999000000;0;0.0
pl-k00107683;Dennis;Lütke-Frie;Lütke-Frie;Dennis Lütke-Frie;Werder Bremen;MIDFIELDER;999000000;0;0.0
pl-k00107684;Luca;Netz;Netz;Luca Netz;Bor. Mönchengladbach;DEFENDER;1700000;38;4.13
pl-k00107689;Niklas;Jessen;Jessen;Niklas Jessen;Borussia Dortmund;MIDFIELDER;999000000;0;0.0
pl-k00107691;Lukas;Laupheimer;Laupheimer;Lukas Laupheimer;VfB Stuttgart;MIDFIELDER;999000000;0;0.0
pl-k00107692;Jamal;Musiala;Musiala;Jamal Musiala;Bayern München;MIDFIELDER;7000000;222;2.83
pl-k00107693;Florian;Wirtz;Wirtz;Florian Wirtz;Bayer 04 Leverkusen;MIDFIELDER;8500000;321;2.45
pl-k00107843;Ramon;Hendriks;Hendriks;Ramon Hendriks;VfB Stuttgart;DEFENDER;2000000;72;3.5
pl-k00108204;Maximilian;Breunig;M. Breunig;Maximilian Breunig;1. FC Heidenheim;FORWARD;1000000;28;4.0
pl-k00109417;Jan;Schöppner;Schöppner;Jan Schöppner;1. FC Heidenheim;MIDFIELDER;1800000;150;3.52
pl-k00109512;Marvin;Pieringer;Pieringer;Marvin Pieringer;1. FC Heidenheim;FORWARD;1700000;147;3.56
pl-k00109835;Thomas;Keller;Keller;Thomas Keller;1. FC Heidenheim;DEFENDER;500000;10;4.25
pl-k00109956;Jakov;Medic;Medic;Jakov Medic;VfL Bochum;DEFENDER;1500000;61;3.83
pl-k00109981;Johann;von Knebel;von Knebel;Johann von Knebel;FC St. Pauli;MIDFIELDER;999000000;0;0.0
pl-k00110078;Lukas;Mazagg;Mazagg;Lukas Mazagg;TSG Hoffenheim;DEFENDER;999000000;0;0.0
pl-k00110187;Nicolai;Remberg;Remberg;Nicolai Remberg;Holstein Kiel;MIDFIELDER;1400000;80;3.84
pl-k00110406;Kimberly;Ezekwem;K. Ezekwem;Kimberly Ezekwem;SC Freiburg;DEFENDER;999000000;0;0.0
pl-k00110417;Marcel;Lotka;Lotka;Marcel Lotka;Borussia Dortmund;GOALKEEPER;500000;0;0.0
pl-k00110422;Ayman;Azhil;Azhil;Ayman Azhil;Borussia Dortmund;MIDFIELDER;500000;2;0.0
pl-k00110599;Phinees;Bonianga;Bonianga;Phinees Bonianga;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00110626;Luka;Nujic;Nujic;Luka Nujic;SC Freiburg;GOALKEEPER;999000000;0;0.0
pl-k00110709;Luca;Günther;Lu. Günther;Luca Günther;FC St. Pauli;DEFENDER;500000;0;0.0
pl-k00110717;Lois;Openda;Openda;Lois Openda;RB Leipzig;FORWARD;8000000;173;3.53
pl-k00110890;Ben;Voll;Voll;Ben Voll;FC St. Pauli;GOALKEEPER;1000000;17;2.0
pl-k00110984;Daniel;Peretz;Peretz;Daniel Peretz;Bayern München;GOALKEEPER;500000;18;3.0
pl-k00111186;Paul;Grave;Grave;Paul Grave;VfL Bochum;GOALKEEPER;500000;0;0.0
pl-k00111315;Valentin;Gendrey;Gendrey;Valentin Gendrey;TSG Hoffenheim;DEFENDER;2000000;53;3.83
pl-k00111795;Andreas;Skov Olsen;Skov Olsen;Andreas Skov Olsen;VfL Wolfsburg;FORWARD;1800000;17;4.06
pl-k00111919;Max;Rosenfelder;Rosenfelder;Max Rosenfelder;SC Freiburg;DEFENDER;500000;100;3.23
pl-k00111921;Kushtrim;Asallari;Asallari;Kushtrim Asallari;Bor. Mönchengladbach;MIDFIELDER;999000000;0;0.0
pl-k00111928;Armindo;Sieb;Sieb;Armindo Sieb;1. FSV Mainz 05;FORWARD;1700000;58;3.88
pl-k00112064;Adam;Dzwigala;Dzwigala;Adam Dzwigala;FC St. Pauli;DEFENDER;1000000;14;4.07
pl-k00112134;Joakim;Maehle;Maehle;Joakim Maehle;VfL Wolfsburg;DEFENDER;2800000;124;3.6
pl-k00112498;Tomas;Cvancara;Cvancara;Tomas Cvancara;Bor. Mönchengladbach;FORWARD;1600000;52;4.25
pl-k00112572;Felix;Irorere;Irorere;Felix Irorere;Borussia Dortmund;DEFENDER;999000000;0;0.0
pl-k00112668;Sebastiaan;Bornauw;Bornauw;Sebastiaan Bornauw;VfL Wolfsburg;DEFENDER;1800000;60;3.44
pl-k00112729;Nick;Breitenbücher;Breitenbücher;Nick Breitenbücher;Holstein Kiel;FORWARD;999000000;0;0.0
pl-k00112738;Eniss;Shabani;Shabani;Eniss Shabani;1. FSV Mainz 05;MIDFIELDER;999000000;0;0.0
pl-k00112741;Colin;Kleine-Bekel;Kleine-Bekel;Colin Kleine-Bekel;Holstein Kiel;DEFENDER;1400000;0;0.0
pl-k00112924;Maarten;Vandevoordt;Vandevoordt;Maarten Vandevoordt;RB Leipzig;GOALKEEPER;1000000;24;3.3
pl-k00113083;David;Lelle;Lelle;David Lelle;Borussia Dortmund;DEFENDER;999000000;0;0.0
pl-k00113145;Leonhard;Münst;Münst;Leonhard Münst;VfB Stuttgart;MIDFIELDER;999000000;0;0.0
pl-k00113185;Joe;Scally;Scally;Joe Scally;Bor. Mönchengladbach;DEFENDER;1500000;64;4.0
pl-k00113667;David;Nemeth;Nemeth;David Nemeth;FC St. Pauli;DEFENDER;1000000;76;3.73
pl-k00114601;Edmond;Tapsoba;Tapsoba;Edmond Tapsoba;Bayer 04 Leverkusen;DEFENDER;3600000;124;3.43
pl-k00114612;Lucas;Silva Melo;Tuta;Tuta;Eintracht Frankfurt;DEFENDER;1800000;124;3.5
pl-k00114616;Andras;Schäfer;Schäfer;Andras Schäfer;1. FC Union Berlin;MIDFIELDER;1800000;64;3.87
pl-k00114735;Abdenego;Nankishi;Nankishi;Abdenego Nankishi;Werder Bremen;FORWARD;800000;0;0.0
pl-k00114736;Maximilian;Beier;Beier;Maximilian Beier;Borussia Dortmund;FORWARD;4800000;124;3.63
pl-k00114751;Leonidas;Stergiou;Stergiou;Leonidas Stergiou;VfB Stuttgart;DEFENDER;1800000;37;3.77
pl-k00114803;Peer;Mahncke;Mahncke;Peer Mahncke;FC St. Pauli;DEFENDER;999000000;0;0.0
pl-k00114838;Franz;Roggow;Roggow;Franz Roggow;Borussia Dortmund;MIDFIELDER;999000000;0;0.0
pl-k00115533;Igor;Matanovic;Matanovic;Igor Matanovic;Eintracht Frankfurt;FORWARD;2200000;33;3.8
pl-k00115534;Davis;Asante;Asante;Davis Asante;Werder Bremen;FORWARD;999000000;0;0.0
pl-k00115537;Valentin;Lässig;Lässig;Valentin Lässig;TSG Hoffenheim;MIDFIELDER;999000000;0;0.0
pl-k00115538;Luca;Denk;Denk;Luca Denk;Bayern München;MIDFIELDER;999000000;0;0.0
pl-k00115990;Sacha;Boey;Boey;Sacha Boey;Bayern München;DEFENDER;1800000;30;3.8
pl-k00116276;Tolga;Özdemir;Özdemir;Tolga Özdemir;VfL Bochum;MIDFIELDER;999000000;0;0.0
pl-k00116369;Eric Junior;Dina Ebimbe;Dina Ebimbe;Eric Junior Dina Ebimbe;Eintracht Frankfurt;MIDFIELDER;2000000;16;3.88
pl-k00116548;Paul;Tschernuth;Tschernuth;Paul Tschernuth;1. FC Heidenheim;GOALKEEPER;500000;0;0.0
pl-k00116616;Tiago;Barreiros de Melo Tomas;Tiago Tomas;Tiago Tomas;VfL Wolfsburg;FORWARD;1600000;102;3.8
pl-k00116633;Jannik;Hofmann;Hofmann;Jannik Hofmann;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00116648;Ameen;Al-Dakhil;Al-Dakhil;Ameen Al-Dakhil;VfB Stuttgart;DEFENDER;2200000;12;3.83
pl-k00116658;Mohamed;Sankoh;Sankoh;Mohamed Sankoh;VfB Stuttgart;FORWARD;1600000;0;0.0
pl-k00116706;Chrislain;Matsima;Matsima;Chrislain Matsima;FC Augsburg;DEFENDER;1700000;150;3.29
pl-k00116714;Enzo;Millot;Millot;Enzo Millot;VfB Stuttgart;MIDFIELDER;3500000;164;3.27
pl-k00116735;Armin;Gigovic;Gigovic;Armin Gigovic;Holstein Kiel;MIDFIELDER;1200000;98;3.81
pl-k00117298;Jens;Stage;Stage;Jens Stage;Werder Bremen;MIDFIELDER;2000000;199;3.26
pl-k00117336;Mihailo;Trkulja;Trkulja;Mihailo Trkulja;Holstein Kiel;DEFENDER;999000000;0;0.0
pl-k00117583;Nathan;Ngoumou;Ngoumou;Nathan Ngoumou;Bor. Mönchengladbach;MIDFIELDER;1800000;50;3.86
pl-k00117805;El Bilal;Touré;Touré;El Bilal Touré;VfB Stuttgart;FORWARD;2500000;35;3.88
pl-k00118051;Mio;Backhaus;Backhaus;Mio Backhaus;Werder Bremen;GOALKEEPER;1000000;0;0.0
pl-k00118054;Maximilian;Wagner;Wagner;Maximilian Wagner;Bayern München;FORWARD;999000000;0;0.0
pl-k00118059;Samuel;Bamba;Bamba;Samuel Bamba;VfL Bochum;FORWARD;1400000;10;0.0
pl-k00118061;Nnamdi;Collins;Collins;Nnamdi Collins;Eintracht Frankfurt;DEFENDER;600000;89;3.45
pl-k00118066;Davide;Dell'Erba;Dell'Erba;Davide Dell'Erba;Bayern München;DEFENDER;999000000;0;0.0
pl-k00118073;Umut;Tohumcu;Tohumcu;Umut Tohumcu;TSG Hoffenheim;MIDFIELDER;1700000;18;4.08
pl-k00118078;Finn;Böhmker;Böhmker;Finn Böhmker;VfB Stuttgart;GOALKEEPER;999000000;0;0.0
pl-k00118085;Semin;Kojic;Kojic;Semin Kojic;VfL Bochum;FORWARD;999000000;0;0.0
pl-k00118090;Mehdi;Loune;Loune;Mehdi Loune;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00118091;Moustafa;Moustafa;Moustafa;Moustafa Moustafa;Bor. Mönchengladbach;MIDFIELDER;999000000;0;0.0
pl-k00118092;Ricardo Felipe;Schwarz;Schwarz;Ricardo Felipe Schwarz;Werder Bremen;MIDFIELDER;999000000;0;0.0
pl-k00118285;Kilian;Fischer;Fischer;Kilian Fischer;VfL Wolfsburg;DEFENDER;1500000;107;3.67
pl-k00118291;Ansgar;Knauff;Knauff;Ansgar Knauff;Eintracht Frankfurt;MIDFIELDER;2000000;121;3.57
pl-k00118312;Justin;Njinmah;Njinmah;Justin Njinmah;Werder Bremen;FORWARD;2000000;55;4.15
pl-k00118660;Benedikt;Pichler;Pichler;Benedikt Pichler;Holstein Kiel;FORWARD;1500000;31;4.09
pl-k00118662;Matej;Kovar;Kovar;Matej Kovar;Bayer 04 Leverkusen;GOALKEEPER;1000000;24;3.6
pl-k00118755;Giovanni;Reyna;Reyna;Giovanni Reyna;Borussia Dortmund;MIDFIELDER;2000000;46;3.5
pl-k00118768;Andreas;Albers;Albers;Andreas Albers;FC St. Pauli;FORWARD;800000;31;0.0
pl-k00118899;David;Mamutovic;Mamutovic;David Mamutovic;1. FSV Mainz 05;MIDFIELDER;999000000;0;0.0
pl-k00119547;Jonas;Horsch;Horsch;Jonas Horsch;Werder Bremen;GOALKEEPER;999000000;0;0.0
pl-k00119592;Pascal;Kokott;Kokott;Pascal Kokott;FC St. Pauli;GOALKEEPER;999000000;0;0.0
pl-k00119605;Lucas;Laux;Laux;Lucas Laux;1. FSV Mainz 05;DEFENDER;999000000;0;0.0
pl-k00119613;Phil;Harres;Harres;Phil Harres;Holstein Kiel;FORWARD;600000;86;3.85
pl-k00119706;Eren;Dinkci;Dinkci;Eren Dinkci;SC Freiburg;FORWARD;3200000;44;4.0
pl-k00119735;Rodney;Elongo-Yombo;Elongo-Yombo;Rodney Elongo-Yombo;Borussia Dortmund;FORWARD;999000000;0;0.0
pl-k00119782;Henry;Kree;Kree;Henry Kree;VfL Bochum;MIDFIELDER;999000000;0;0.0
pl-k00119789;Moritz;Mosandl;Mosandl;Moritz Mosandl;Bayern München;MIDFIELDER;999000000;0;0.0
pl-k00119823;Samuel;Essende;Essende;Samuel Essende;FC Augsburg;FORWARD;1800000;72;4.0
pl-k00119825;Amine;Adli;Adli;Amine Adli;Bayer 04 Leverkusen;FORWARD;2600000;59;3.58
pl-k00119858;Merlin;Röhl;Röhl;Merlin Röhl;SC Freiburg;MIDFIELDER;2500000;42;3.88
pl-k00119888;Erencan;Yardimci;Yardimci;Erencan Yardimci;TSG Hoffenheim;FORWARD;1500000;0;4.6
pl-k00119961;Noah;Gumpert;Gumpert;Noah Gumpert;Holstein Kiel;MIDFIELDER;999000000;0;0.0
pl-k00119995;Maximilian;Brüll;Brüll;Maximilian Brüll;Bor. Mönchengladbach;GOALKEEPER;500000;0;0.0
pl-k00119996;Ismail;Harnafi;Harnafi;Ismail Harnafi;Bor. Mönchengladbach;FORWARD;999000000;0;0.0
pl-k00121830;Tim;Ottilinger;Ottilinger;Tim Ottilinger;Holstein Kiel;DEFENDER;999000000;0;0.0
pl-k00121838;Keke;Topp;Topp;Keke Topp;Werder Bremen;FORWARD;1400000;38;5.0
pl-k00121863;Justin;Diehl;Diehl;Justin Diehl;VfB Stuttgart;FORWARD;1600000;9;4.25
pl-k00121866;Melvin Noah;Zimmer;Zimmer;Melvin Noah Zimmer;Holstein Kiel;MIDFIELDER;999000000;0;0.0
pl-k00121927;Jeremie;Frimpong;Frimpong;Jeremie Frimpong;Bayer 04 Leverkusen;DEFENDER;6000000;194;3.17
pl-k00123335;Louis Phillip;Kolbe;Kolbe;Louis Phillip Kolbe;Eintracht Frankfurt;DEFENDER;999000000;0;0.0
pl-k00123433;Angelo;Brückner;Brückner;Angelo Brückner;Bayern München;DEFENDER;999000000;0;0.0
pl-k00123434;Jonas;Urbig;Urbig;Jonas Urbig;Bayern München;GOALKEEPER;1000000;44;3.25
pl-k00123524;Yan;Bueno Couto;Yan Couto;Yan Couto;Borussia Dortmund;DEFENDER;3600000;14;4.35
pl-k00123844;Piero;Hincapie;Hincapie;Piero Hincapie;Bayer 04 Leverkusen;DEFENDER;2600000;200;2.97
pl-k00123991;Niels;Nkounkou;Nkounkou;Niels Nkounkou;Eintracht Frankfurt;DEFENDER;1600000;36;3.25
pl-k00124081;Issa;Kaboré;Kaboré;Issa Kaboré;Werder Bremen;DEFENDER;1600000;26;3.5
pl-k00124087;Lion;Schuster;L. Schuster;Lion Schuster;Holstein Kiel;MIDFIELDER;999000000;0;0.0
pl-k00124089;Aster;Vranckx;Vranckx;Aster Vranckx;VfL Wolfsburg;MIDFIELDER;1600000;22;4.14
pl-k00124455;Konstantinos;Koulierakis;Koulierakis;Konstantinos Koulierakis;VfL Wolfsburg;DEFENDER;2000000;126;3.45
pl-k00124479;Thomas;Kastanaras;Kastanaras;Thomas Kastanaras;VfB Stuttgart;FORWARD;700000;0;0.0
pl-k00124798;Connor;Metcalfe;Metcalfe;Connor Metcalfe;FC St. Pauli;MIDFIELDER;1400000;11;4.1
pl-k00124865;Julian;Hettwer;Hettwer;Julian Hettwer;Borussia Dortmund;FORWARD;999000000;0;0.0
pl-k00125181;Michael;Olise;Olise;Michael Olise;Bayern München;MIDFIELDER;5000000;332;2.66
pl-k00125269;Patrick;Wimmer;Wimmer;Patrick Wimmer;VfL Wolfsburg;MIDFIELDER;2000000;125;3.46
pl-k00125581;Bartosz;Bialek;Bialek;Bartosz Bialek;VfL Wolfsburg;FORWARD;1200000;0;0.0
pl-k00125604;Jakub;Kaminski;Kaminski;Jakub Kaminski;VfL Wolfsburg;MIDFIELDER;1600000;56;3.8
pl-k00125797;Scott;Banks;Banks;Scott Banks;FC St. Pauli;FORWARD;1200000;26;0.0
pl-k00125880;John;Tolkin;Tolkin;John Tolkin;Holstein Kiel;DEFENDER;1400000;42;3.56
pl-k00125915;Noah;König;König;Noah König;TSG Hoffenheim;DEFENDER;999000000;0;0.0
pl-k00125975;Andu Yobel;Kelati;Kelati;Andu Yobel Kelati;Holstein Kiel;MIDFIELDER;700000;7;4.3
pl-k00125994;Kevin;Paredes;Paredes;Kevin Paredes;VfL Wolfsburg;MIDFIELDER;1700000;8;3.75
pl-k00126766;Yannik;Lührs;Lührs;Yannik Lührs;Borussia Dortmund;DEFENDER;500000;6;3.75
pl-k00128262;Marco;Grüll;Grüll;Marco Grüll;Werder Bremen;FORWARD;1800000;104;3.7
pl-k00129074;Jannis;Turtschan;Turtschan;Jannis Turtschan;FC St. Pauli;DEFENDER;999000000;0;0.0
pl-k00129118;Nathan;Tella;Tella;Nathan Tella;Bayer 04 Leverkusen;FORWARD;3000000;76;3.81
pl-k00129212;Kiliann;Sildillia;Sildillia;Kiliann Sildillia;SC Freiburg;DEFENDER;1700000;87;3.06
pl-k00129414;Arthur;Theate;Theate;Arthur Theate;Eintracht Frankfurt;DEFENDER;2700000;141;3.35
pl-k00129496;Juan;Cabrera;Cabrera;Juan Cabrera;FC Augsburg;MIDFIELDER;999000000;0;0.0
pl-k00129498;Louis;Köster;Köster;Louis Köster;Holstein Kiel;MIDFIELDER;999000000;0;0.0
pl-k00129601;Babis;Drakas;Drakas;Babis Drakas;Borussia Dortmund;MIDFIELDER;999000000;0;0.0
pl-k00129629;Daniel;Katic;Katic;Daniel Katic;FC Augsburg;DEFENDER;999000000;0;0.0
pl-k00129634;Kristijan;Taseski;Taseski;Kristijan Taseski;FC Augsburg;DEFENDER;999000000;0;0.0
pl-k00129671;Nathaniel;Brown;Brown;Nathaniel Brown;Eintracht Frankfurt;DEFENDER;1400000;139;3.38
pl-k00129690;Felix;Paschke;Paschke;Felix Paschke;Borussia Dortmund;MIDFIELDER;999000000;0;0.0
pl-k00129702;Etienne;Sohn;Sohn;Etienne Sohn;Holstein Kiel;FORWARD;999000000;0;0.0
pl-k00129748;Jamil;Najjar;Najjar;Jamil Najjar;Bor. Mönchengladbach;DEFENDER;999000000;0;0.0
pl-k00129750;Quentin;Seidel;Seidel;Quentin Seidel;Holstein Kiel;DEFENDER;999000000;0;0.0
pl-k00129784;Robert;Wagner;R. Wagner;Robert Wagner;FC St. Pauli;MIDFIELDER;1600000;18;4.3
pl-k00129811;Theo;Schröder;Schröder;Theo Schröder;FC St. Pauli;FORWARD;999000000;0;0.0
pl-k00130099;Justin;Seven;Seven;Justin Seven;1. FSV Mainz 05;MIDFIELDER;999000000;0;0.0
pl-k00130251;Junior;Adamu;Adamu;Junior Adamu;SC Freiburg;FORWARD;1500000;49;4.07
pl-k00130252;Nicolas;Seiwald;Seiwald;Nicolas Seiwald;RB Leipzig;MIDFIELDER;2200000;74;3.74
pl-k00130399;Maximilian;Brauburger;Brauburger;Maximilian Brauburger;FC St. Pauli;DEFENDER;999000000;0;0.0
pl-k00130426;Mark;Müller;Müller;Mark Müller;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00130435;Jean Marie;Nadjombe;Nadjombe;Jean Marie Nadjombe;1. FSV Mainz 05;DEFENDER;999000000;0;0.0
pl-k00130508;Antonio;Foti;Foti;Antonio Foti;Borussia Dortmund;MIDFIELDER;999000000;0;0.0
pl-k00130510;Harpreet;Ghotra;Ghotra;Harpreet Ghotra;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00130563;Gabriel;Marusic;Marusic;Gabriel Marusic;Bayern München;DEFENDER;999000000;0;0.0
pl-k00130566;Frans;Krätzig;Krätzig;Frans Krätzig;1. FC Heidenheim;DEFENDER;1800000;85;3.34
pl-k00130568;Gabriel;Vidovic;Vidovic;Gabriel Vidovic;Bayern München;FORWARD;1200000;10;0.0
pl-k00130569;Younes;Aitamer;Aitamer;Younes Aitamer;Bayern München;FORWARD;999000000;0;0.0
pl-k00130593;Moritz;Jenz;Jenz;Moritz Jenz;1. FSV Mainz 05;DEFENDER;2000000;94;3.22
pl-k00130697;Mikail;Polat;Polat;Mikail Polat;Werder Bremen;MIDFIELDER;999000000;0;0.0
pl-k00130700;Ole;Schulz;Schulz;Ole Schulz;Werder Bremen;DEFENDER;999000000;0;0.0
pl-k00130878;Tiago;Estevao;Estevao;Tiago Estevao;Borussia Dortmund;GOALKEEPER;999000000;0;0.0
pl-k00130993;Paul Levi;Wagner;Wagner;Paul Levi Wagner;Werder Bremen;DEFENDER;999000000;0;0.0
pl-k00130997;Leon;Hoffmann;Hoffmann;Leon Hoffmann;1. FSV Mainz 05;GOALKEEPER;999000000;0;0.0
pl-k00131053;Tim;Oermann;Oermann;Tim Oermann;VfL Bochum;DEFENDER;1400000;77;3.88
pl-k00131060;Maxim;Schröder;Schröder;Maxim Schröder;1. FSV Mainz 05;FORWARD;999000000;0;0.0
pl-k00131067;Luka;Djuric;Djuric;Luka Djuric;TSG Hoffenheim;MIDFIELDER;999000000;0;0.0
pl-k00131073;Jannic;Ehlers;Ehlers;Jannic Ehlers;Werder Bremen;FORWARD;999000000;0;0.0
pl-k00131080;Faris;Moumouni;Moumouni;Faris Moumouni;FC Augsburg;FORWARD;999000000;0;0.0
pl-k00131111;Xavi;Simons;Xavi;Xavi;RB Leipzig;MIDFIELDER;6500000;182;3.32
pl-k00131115;Maximilian;Kinzig;Kinzig;Maximilian Kinzig;1. FSV Mainz 05;GOALKEEPER;999000000;0;0.0
pl-k00131172;Luca;Kerber;Kerber;Luca Kerber;1. FC Heidenheim;MIDFIELDER;1000000;44;4.05
pl-k00131362;Arian;Llugiqi;Llugiqi;Arian Llugiqi;TSG Hoffenheim;FORWARD;999000000;0;0.0
pl-k00131371;Silas;Ostrzinski;Ostrzinski;Silas Ostrzinski;Borussia Dortmund;GOALKEEPER;999000000;0;0.0
pl-k00131377;Ken;Mata;Mata;Ken Mata;1. FSV Mainz 05;FORWARD;999000000;0;0.0
pl-k00131396;Henri;Koudossou;Koudossou;Henri Koudossou;FC Augsburg;MIDFIELDER;1200000;32;3.91
pl-k00131588;Jamie;Gittens;Gittens;Jamie Gittens;Borussia Dortmund;FORWARD;2400000;130;3.63
pl-k00131800;Leonardo;Scienza;Scienza;Leonardo Scienza;1. FC Heidenheim;MIDFIELDER;1400000;89;3.6
pl-k00131919;Hugo;Ekitiké;Ekitiké;Hugo Ekitiké;Eintracht Frankfurt;FORWARD;3500000;227;3.31
pl-k00131930;Fabian;Rieder;Rieder;Fabian Rieder;VfB Stuttgart;MIDFIELDER;2200000;56;3.77
pl-k00132029;Lukas;Petersson;Petersson;Lukas Petersson;TSG Hoffenheim;GOALKEEPER;500000;0;0.0
pl-k00132173;Fin;Stevens;Stevens;Fin Stevens;FC St. Pauli;DEFENDER;1000000;2;0.0
pl-k00132180;Dennis;Seimen;Seimen;Dennis Seimen;VfB Stuttgart;GOALKEEPER;500000;0;0.0
pl-k00132181;Ashley;Ketterer;Ketterer;Ashley Ketterer;SC Freiburg;DEFENDER;999000000;0;0.0
pl-k00132184;Jaden;Korzynietz;Korzynietz;Jaden Korzynietz;Eintracht Frankfurt;DEFENDER;999000000;0;0.0
pl-k00132187;Tom;Bischof;Bischof;Tom Bischof;TSG Hoffenheim;MIDFIELDER;1300000;148;3.53
pl-k00132188;Laurin;Ulrich;Ulrich;Laurin Ulrich;VfB Stuttgart;MIDFIELDER;999000000;0;0.0
pl-k00132192;Alexandre;Azevedo;Azevedo;Alexandre Azevedo;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00132193;Tarek;Buchmann;Buchmann;Tarek Buchmann;Bayern München;DEFENDER;500000;0;0.0
pl-k00132199;Paulo;Fritschi;Fritschi;Paulo Fritschi;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00132203;Ricardo;Wagner;Wagner;Ricardo Wagner;TSG Hoffenheim;FORWARD;999000000;0;0.0
pl-k00132204;Frank;Feller;Feller;Frank Feller;1. FC Heidenheim;GOALKEEPER;500000;16;2.5
pl-k00132205;Lukas;Ullrich;Ullrich;Lukas Ullrich;Bor. Mönchengladbach;DEFENDER;600000;94;3.68
pl-k00132207;Nelson;Weiper;Weiper;Nelson Weiper;1. FSV Mainz 05;FORWARD;1400000;69;3.63
pl-k00132274;David;Zec;Zec;David Zec;Holstein Kiel;DEFENDER;1300000;58;3.83
